filters,lstm_units,dropout,lr,kernel_size,val_rmse
32,32,0.1,0.001,3,0.094931
32,32,0.1,0.0005,3,0.110026
32,32,0.2,0.001,3,0.105134
32,32,0.2,0.0005,3,0.10747
32,64,0.1,0.001,3,0.090055
32,64,0.1,0.0005,3,0.09229
32,64,0.2,0.001,3,0.088998
32,64,0.2,0.0005,3,0.095722
