filters,lstm_units,dropout,lr,kernel_size,val_rmse
32,32,0.1,0.001,3,0.082377
32,32,0.1,0.0005,3,0.102337
32,32,0.2,0.001,3,0.105506
32,32,0.2,0.0005,3,0.102873
32,64,0.1,0.001,3,0.081689
32,64,0.1,0.0005,3,0.082414
32,64,0.2,0.001,3,0.08173
32,64,0.2,0.0005,3,0.098379
