filters,lstm_units,dropout,lr,kernel_size,val_rmse
32,32,0.1,0.001,3,0.07971
32,32,0.1,0.0005,3,0.080079
32,32,0.2,0.001,3,0.081645
32,32,0.2,0.0005,3,0.082417
32,64,0.1,0.001,3,0.076972
32,64,0.1,0.0005,3,0.079178
32,64,0.2,0.001,3,0.075894
32,64,0.2,0.0005,3,0.080874
