filters,lstm_units,dropout,lr,kernel_size,val_rmse
32,32,0.1,0.001,3,0.098707
32,32,0.1,0.0005,3,0.112328
32,32,0.2,0.001,3,0.10713
32,32,0.2,0.0005,3,0.113407
32,64,0.1,0.001,3,0.098252
32,64,0.1,0.0005,3,0.099076
32,64,0.2,0.001,3,0.098314
32,64,0.2,0.0005,3,0.101359
