filters,lstm_units,dropout,lr,kernel_size,val_rmse
32,32,0.1,0.001,3,0.09249
32,32,0.1,0.0005,3,0.094931
32,32,0.2,0.001,3,0.097096
32,32,0.2,0.0005,3,0.095971
32,64,0.1,0.001,3,0.089789
32,64,0.1,0.0005,3,0.091129
32,64,0.2,0.001,3,0.08911
32,64,0.2,0.0005,3,0.091639
