filters,lstm_units,dropout,lr,kernel_size,val_rmse
32,32,0.1,0.001,3,0.093692
32,32,0.1,0.0005,3,0.091633
32,32,0.2,0.001,3,0.099397
32,32,0.2,0.0005,3,0.102143
32,64,0.1,0.001,3,0.083984
32,64,0.1,0.0005,3,0.089028
32,64,0.2,0.001,3,0.083029
32,64,0.2,0.0005,3,0.088469
