filters,lstm_units,dropout,lr,kernel_size,val_rmse
32,32,0.1,0.001,3,0.09261
32,32,0.1,0.0005,3,0.096779
32,32,0.2,0.001,3,0.103524
32,32,0.2,0.0005,3,0.098856
32,64,0.1,0.001,3,0.070587
32,64,0.1,0.0005,3,0.084678
32,64,0.2,0.001,3,0.070706
32,64,0.2,0.0005,3,0.098425
